distance_usd,secs_remaining,p_cross,n,session
1630,60,0.0,16200,LONDON_OPEN
1635,60,0.0,16200,LONDON_OPEN
1640,60,0.0,16200,LONDON_OPEN
1645,60,0.0,16200,LONDON_OPEN
1650,60,0.0,16200,LONDON_OPEN
1655,60,0.0,16200,LONDON_OPEN
1660,60,0.0,16200,LONDON_OPEN
1665,60,0.0,16200,LONDON_OPEN
1670,60,0.0,16200,LONDON_OPEN
1675,60,0.0,16200,LONDON_OPEN
1680,60,0.0,16200,LONDON_OPEN
1685,60,0.0,16200,LONDON_OPEN
1690,60,0.0,16200,LONDON_OPEN
1695,60,0.0,16200,LONDON_OPEN
1700,60,0.0,16200,LONDON_OPEN
1705,60,0.0,16200,LONDON_OPEN
1710,60,0.0,16200,LONDON_OPEN
1715,60,0.0,16200,LONDON_OPEN
1720,60,0.0,16200,LONDON_OPEN
1725,60,0.0,16200,LONDON_OPEN
1730,60,0.0,16200,LONDON_OPEN
1735,60,0.0,16200,LONDON_OPEN
1740,60,0.0,16200,LONDON_OPEN
1745,60,0.0,16200,LONDON_OPEN
1750,60,0.0,16200,LONDON_OPEN
1755,60,0.0,16200,LONDON_OPEN
1760,60,0.0,16200,LONDON_OPEN
1765,60,0.0,16200,LONDON_OPEN
1770,60,0.0,16200,LONDON_OPEN
1775,60,0.0,16200,LONDON_OPEN
1780,60,0.0,16200,LONDON_OPEN
1785,60,0.0,16200,LONDON_OPEN
1790,60,0.0,16200,LONDON_OPEN
1795,60,0.0,16200,LONDON_OPEN
1800,60,0.0,16200,LONDON_OPEN
1805,60,0.0,16200,LONDON_OPEN
1810,60,0.0,16200,LONDON_OPEN
1815,60,0.0,16200,LONDON_OPEN
1820,60,0.0,16200,LONDON_OPEN
1825,60,0.0,16200,LONDON_OPEN
1830,60,0.0,16200,LONDON_OPEN
1835,60,0.0,16200,LONDON_OPEN
1840,60,0.0,16200,LONDON_OPEN
1845,60,0.0,16200,LONDON_OPEN
1850,60,0.0,16200,LONDON_OPEN
1855,60,0.0,16200,LONDON_OPEN
1860,60,0.0,16200,LONDON_OPEN
1865,60,0.0,16200,LONDON_OPEN
1870,60,0.0,16200,LONDON_OPEN
1875,60,0.0,16200,LONDON_OPEN
1880,60,0.0,16200,LONDON_OPEN
1885,60,0.0,16200,LONDON_OPEN
1890,60,0.0,16200,LONDON_OPEN
1895,60,0.0,16200,LONDON_OPEN
1900,60,0.0,16200,LONDON_OPEN
1905,60,0.0,16200,LONDON_OPEN
1910,60,0.0,16200,LONDON_OPEN
1915,60,0.0,16200,LONDON_OPEN
1920,60,0.0,16200,LONDON_OPEN
1925,60,0.0,16200,LONDON_OPEN
1930,60,0.0,16200,LONDON_OPEN
1935,60,0.0,16200,LONDON_OPEN
1940,60,0.0,16200,LONDON_OPEN
1945,60,0.0,16200,LONDON_OPEN
1950,60,0.0,16200,LONDON_OPEN
1955,60,0.0,16200,LONDON_OPEN
1960,60,0.0,16200,LONDON_OPEN
1965,60,0.0,16200,LONDON_OPEN
1970,60,0.0,16200,LONDON_OPEN
1975,60,0.0,16200,LONDON_OPEN
1980,60,0.0,16200,LONDON_OPEN
1985,60,0.0,16200,LONDON_OPEN
1990,60,0.0,16200,LONDON_OPEN
1995,60,0.0,16200,LONDON_OPEN
2000,60,0.0,16200,LONDON_OPEN
50,60,0.73861,53820,NY
55,60,0.673411,53820,NY
60,60,0.613136,53820,NY
65,60,0.55563,53820,NY
70,60,0.499758,53820,NY
75,60,0.448402,53820,NY
80,60,0.398829,53820,NY
85,60,0.353809,53820,NY
90,60,0.313359,53820,NY
95,60,0.276496,53820,NY
100,60,0.243738,53820,NY
105,60,0.212728,53820,NY
110,60,0.186288,53820,NY
115,60,0.163062,53820,NY
120,60,0.142995,53820,NY
125,60,0.125065,53820,NY
130,60,0.109346,53820,NY
135,60,0.094407,53820,NY
140,60,0.081308,53820,NY
145,60,0.070011,53820,NY
150,60,0.060089,53820,NY
155,60,0.051468,53820,NY
160,60,0.043924,53820,NY
165,60,0.037625,53820,NY
170,60,0.032163,53820,NY
175,60,0.027406,53820,NY
180,60,0.02291,53820,NY
185,60,0.019212,53820,NY
190,60,0.016258,53820,NY
195,60,0.013973,53820,NY
200,60,0.012114,53820,NY
205,60,0.010294,53820,NY
210,60,0.008751,53820,NY
215,60,0.007172,53820,NY
220,60,0.006113,53820,NY
225,60,0.004998,53820,NY
230,60,0.004292,53820,NY
235,60,0.003605,53820,NY
240,60,0.002973,53820,NY
245,60,0.002378,53820,NY
250,60,0.001858,53820,NY
255,60,0.001672,53820,NY
260,60,0.001394,53820,NY
265,60,0.001226,53820,NY
270,60,0.001041,53820,NY
275,60,0.00091,53820,NY
280,60,0.000799,53820,NY
285,60,0.000557,53820,NY
290,60,0.000483,53820,NY
295,60,0.000427,53820,NY
300,60,0.000316,53820,NY
305,60,0.000279,53820,NY
310,60,0.00026,53820,NY
315,60,0.000242,53820,NY
320,60,0.000223,53820,NY
325,60,0.000186,53820,NY
330,60,0.000167,53820,NY
335,60,0.000167,53820,NY
340,60,0.00013,53820,NY
345,60,9.3e-05,53820,NY
350,60,7.4e-05,53820,NY
355,60,5.6e-05,53820,NY
360,60,3.7e-05,53820,NY
365,60,1.9e-05,53820,NY
370,60,0.0,53820,NY
375,60,0.0,53820,NY
380,60,0.0,53820,NY
385,60,0.0,53820,NY
390,60,0.0,53820,NY
395,60,0.0,53820,NY
400,60,0.0,53820,NY
405,60,0.0,53820,NY
410,60,0.0,53820,NY
415,60,0.0,53820,NY
420,60,0.0,53820,NY
425,60,0.0,53820,NY
430,60,0.0,53820,NY
435,60,0.0,53820,NY
440,60,0.0,53820,NY
445,60,0.0,53820,NY
450,60,0.0,53820,NY
455,60,0.0,53820,NY
460,60,0.0,53820,NY
465,60,0.0,53820,NY
470,60,0.0,53820,NY
475,60,0.0,53820,NY
480,60,0.0,53820,NY
485,60,0.0,53820,NY
490,60,0.0,53820,NY
495,60,0.0,53820,NY
500,60,0.0,53820,NY
505,60,0.0,53820,NY
510,60,0.0,53820,NY
515,60,0.0,53820,NY
520,60,0.0,53820,NY
525,60,0.0,53820,NY
530,60,0.0,53820,NY
535,60,0.0,53820,NY
540,60,0.0,53820,NY
545,60,0.0,53820,NY
550,60,0.0,53820,NY
555,60,0.0,53820,NY
560,60,0.0,53820,NY
565,60,0.0,53820,NY
570,60,0.0,53820,NY
575,60,0.0,53820,NY
580,60,0.0,53820,NY
585,60,0.0,53820,NY
590,60,0.0,53820,NY
595,60,0.0,53820,NY
600,60,0.0,53820,NY
605,60,0.0,53820,NY
610,60,0.0,53820,NY
615,60,0.0,53820,NY
620,60,0.0,53820,NY
625,60,0.0,53820,NY
630,60,0.0,53820,NY
635,60,0.0,53820,NY
640,60,0.0,53820,NY
645,60,0.0,53820,NY
650,60,0.0,53820,NY
655,60,0.0,53820,NY
660,60,0.0,53820,NY
665,60,0.0,53820,NY
670,60,0.0,53820,NY
675,60,0.0,53820,NY
680,60,0.0,53820,NY
685,60,0.0,53820,NY
690,60,0.0,53820,NY
695,60,0.0,53820,NY
700,60,0.0,53820,NY
705,60,0.0,53820,NY
710,60,0.0,53820,NY
715,60,0.0,53820,NY
720,60,0.0,53820,NY
725,60,0.0,53820,NY
730,60,0.0,53820,NY
735,60,0.0,53820,NY
740,60,0.0,53820,NY
745,60,0.0,53820,NY
750,60,0.0,53820,NY
755,60,0.0,53820,NY
760,60,0.0,53820,NY
765,60,0.0,53820,NY
770,60,0.0,53820,NY
775,60,0.0,53820,NY
780,60,0.0,53820,NY
785,60,0.0,53820,NY
790,60,0.0,53820,NY
795,60,0.0,53820,NY
800,60,0.0,53820,NY
805,60,0.0,53820,NY
810,60,0.0,53820,NY
815,60,0.0,53820,NY
820,60,0.0,53820,NY
825,60,0.0,53820,NY
830,60,0.0,53820,NY
835,60,0.0,53820,NY
840,60,0.0,53820,NY
845,60,0.0,53820,NY
850,60,0.0,53820,NY
855,60,0.0,53820,NY
860,60,0.0,53820,NY
865,60,0.0,53820,NY
870,60,0.0,53820,NY
875,60,0.0,53820,NY
880,60,0.0,53820,NY
885,60,0.0,53820,NY
890,60,0.0,53820,NY
895,60,0.0,53820,NY
900,60,0.0,53820,NY
905,60,0.0,53820,NY
910,60,0.0,53820,NY
915,60,0.0,53820,NY
920,60,0.0,53820,NY
925,60,0.0,53820,NY
930,60,0.0,53820,NY
935,60,0.0,53820,NY
940,60,0.0,53820,NY
945,60,0.0,53820,NY
950,60,0.0,53820,NY
955,60,0.0,53820,NY
960,60,0.0,53820,NY
965,60,0.0,53820,NY
970,60,0.0,53820,NY
975,60,0.0,53820,NY
980,60,0.0,53820,NY
985,60,0.0,53820,NY
990,60,0.0,53820,NY
995,60,0.0,53820,NY
1000,60,0.0,53820,NY
1005,60,0.0,53820,NY
1010,60,0.0,53820,NY
1015,60,0.0,53820,NY
1020,60,0.0,53820,NY
1025,60,0.0,53820,NY
1030,60,0.0,53820,NY
1035,60,0.0,53820,NY
1040,60,0.0,53820,NY
1045,60,0.0,53820,NY
1050,60,0.0,53820,NY
1055,60,0.0,53820,NY
1060,60,0.0,53820,NY
1065,60,0.0,53820,NY
1070,60,0.0,53820,NY
1075,60,0.0,53820,NY
1080,60,0.0,53820,NY
1085,60,0.0,53820,NY
1090,60,0.0,53820,NY
1095,60,0.0,53820,NY
1100,60,0.0,53820,NY
1105,60,0.0,53820,NY
1110,60,0.0,53820,NY
1115,60,0.0,53820,NY
1120,60,0.0,53820,NY
1125,60,0.0,53820,NY
1130,60,0.0,53820,NY
1135,60,0.0,53820,NY
1140,60,0.0,53820,NY
1145,60,0.0,53820,NY
1150,60,0.0,53820,NY
1155,60,0.0,53820,NY
1160,60,0.0,53820,NY
1165,60,0.0,53820,NY
1170,60,0.0,53820,NY
1175,60,0.0,53820,NY
1180,60,0.0,53820,NY
1185,60,0.0,53820,NY
1190,60,0.0,53820,NY
1195,60,0.0,53820,NY
1200,60,0.0,53820,NY
1205,60,0.0,53820,NY
1210,60,0.0,53820,NY
1215,60,0.0,53820,NY
1220,60,0.0,53820,NY
1225,60,0.0,53820,NY
1230,60,0.0,53820,NY
1235,60,0.0,53820,NY
1240,60,0.0,53820,NY
1245,60,0.0,53820,NY
1250,60,0.0,53820,NY
1255,60,0.0,53820,NY
1260,60,0.0,53820,NY
1265,60,0.0,53820,NY
1270,60,0.0,53820,NY
1275,60,0.0,53820,NY
1280,60,0.0,53820,NY
1285,60,0.0,53820,NY
1290,60,0.0,53820,NY
1295,60,0.0,53820,NY
1300,60,0.0,53820,NY
1305,60,0.0,53820,NY
1310,60,0.0,53820,NY
1315,60,0.0,53820,NY
1320,60,0.0,53820,NY
1325,60,0.0,53820,NY
1330,60,0.0,53820,NY
1335,60,0.0,53820,NY
1340,60,0.0,53820,NY
1345,60,0.0,53820,NY
1350,60,0.0,53820,NY
1355,60,0.0,53820,NY
1360,60,0.0,53820,NY
1365,60,0.0,53820,NY
1370,60,0.0,53820,NY
1375,60,0.0,53820,NY
1380,60,0.0,53820,NY
1385,60,0.0,53820,NY
1390,60,0.0,53820,NY
1395,60,0.0,53820,NY
1400,60,0.0,53820,NY
1405,60,0.0,53820,NY
1410,60,0.0,53820,NY
1415,60,0.0,53820,NY
1420,60,0.0,53820,NY
1425,60,0.0,53820,NY
1430,60,0.0,53820,NY
1435,60,0.0,53820,NY
1440,60,0.0,53820,NY
1445,60,0.0,53820,NY
1450,60,0.0,53820,NY
1455,60,0.0,53820,NY
1460,60,0.0,53820,NY
1465,60,0.0,53820,NY
1470,60,0.0,53820,NY
1475,60,0.0,53820,NY
1480,60,0.0,53820,NY
1485,60,0.0,53820,NY
1490,60,0.0,53820,NY
1495,60,0.0,53820,NY
1500,60,0.0,53820,NY
1505,60,0.0,53820,NY
1510,60,0.0,53820,NY
1515,60,0.0,53820,NY
1520,60,0.0,53820,NY
1525,60,0.0,53820,NY
1530,60,0.0,53820,NY
1535,60,0.0,53820,NY
1540,60,0.0,53820,NY
1545,60,0.0,53820,NY
1550,60,0.0,53820,NY
1555,60,0.0,53820,NY
1560,60,0.0,53820,NY
1565,60,0.0,53820,NY
1570,60,0.0,53820,NY
1575,60,0.0,53820,NY
1580,60,0.0,53820,NY
1585,60,0.0,53820,NY
1590,60,0.0,53820,NY
1595,60,0.0,53820,NY
1600,60,0.0,53820,NY
1605,60,0.0,53820,NY
1610,60,0.0,53820,NY
1615,60,0.0,53820,NY
1620,60,0.0,53820,NY
1625,60,0.0,53820,NY
1630,60,0.0,53820,NY
1635,60,0.0,53820,NY
1640,60,0.0,53820,NY
1645,60,0.0,53820,NY
1650,60,0.0,53820,NY
1655,60,0.0,53820,NY
1660,60,0.0,53820,NY
1665,60,0.0,53820,NY
1670,60,0.0,53820,NY
1675,60,0.0,53820,NY
1680,60,0.0,53820,NY
1685,60,0.0,53820,NY
1690,60,0.0,53820,NY
1695,60,0.0,53820,NY
1700,60,0.0,53820,NY
1705,60,0.0,53820,NY
1710,60,0.0,53820,NY
1715,60,0.0,53820,NY
1720,60,0.0,53820,NY
1725,60,0.0,53820,NY
1730,60,0.0,53820,NY
1735,60,0.0,53820,NY
1740,60,0.0,53820,NY
1745,60,0.0,53820,NY
1750,60,0.0,53820,NY
1755,60,0.0,53820,NY
1760,60,0.0,53820,NY
1765,60,0.0,53820,NY
1770,60,0.0,53820,NY
1775,60,0.0,53820,NY
1780,60,0.0,53820,NY
1785,60,0.0,53820,NY
1790,60,0.0,53820,NY
1795,60,0.0,53820,NY
1800,60,0.0,53820,NY
1805,60,0.0,53820,NY
1810,60,0.0,53820,NY
1815,60,0.0,53820,NY
1820,60,0.0,53820,NY
1825,60,0.0,53820,NY
1830,60,0.0,53820,NY
1835,60,0.0,53820,NY
1840,60,0.0,53820,NY
1845,60,0.0,53820,NY
1850,60,0.0,53820,NY
1855,60,0.0,53820,NY
1860,60,0.0,53820,NY
1865,60,0.0,53820,NY
1870,60,0.0,53820,NY
1875,60,0.0,53820,NY
1880,60,0.0,53820,NY
1885,60,0.0,53820,NY
1890,60,0.0,53820,NY
1895,60,0.0,53820,NY
1900,60,0.0,53820,NY
1905,60,0.0,53820,NY
1910,60,0.0,53820,NY
1915,60,0.0,53820,NY
1920,60,0.0,53820,NY
1925,60,0.0,53820,NY
1930,60,0.0,53820,NY
1935,60,0.0,53820,NY
1940,60,0.0,53820,NY
1945,60,0.0,53820,NY
1950,60,0.0,53820,NY
1955,60,0.0,53820,NY
1960,60,0.0,53820,NY
1965,60,0.0,53820,NY
1970,60,0.0,53820,NY
1975,60,0.0,53820,NY
1980,60,0.0,53820,NY
1985,60,0.0,53820,NY
1990,60,0.0,53820,NY
1995,60,0.0,53820,NY
2000,60,0.0,53820,NY
50,60,0.66963,10800,NY_CLOSE
55,60,0.60213,10800,NY_CLOSE
60,60,0.538981,10800,NY_CLOSE
65,60,0.480185,10800,NY_CLOSE
70,60,0.428056,10800,NY_CLOSE
75,60,0.375741,10800,NY_CLOSE
80,60,0.327778,10800,NY_CLOSE
85,60,0.286944,10800,NY_CLOSE
90,60,0.250278,10800,NY_CLOSE
95,60,0.215648,10800,NY_CLOSE
100,60,0.186667,10800,NY_CLOSE
105,60,0.158148,10800,NY_CLOSE
110,60,0.136574,10800,NY_CLOSE
115,60,0.118519,10800,NY_CLOSE
120,60,0.101019,10800,NY_CLOSE
125,60,0.085648,10800,NY_CLOSE
130,60,0.073056,10800,NY_CLOSE
135,60,0.061759,10800,NY_CLOSE
140,60,0.053426,10800,NY_CLOSE
145,60,0.045556,10800,NY_CLOSE
150,60,0.038148,10800,NY_CLOSE
155,60,0.030741,10800,NY_CLOSE
160,60,0.025926,10800,NY_CLOSE
165,60,0.021296,10800,NY_CLOSE
170,60,0.017407,10800,NY_CLOSE
175,60,0.014259,10800,NY_CLOSE
180,60,0.011667,10800,NY_CLOSE
185,60,0.010278,10800,NY_CLOSE
190,60,0.008611,10800,NY_CLOSE
195,60,0.00713,10800,NY_CLOSE
200,60,0.006111,10800,NY_CLOSE
205,60,0.004815,10800,NY_CLOSE
210,60,0.003611,10800,NY_CLOSE
215,60,0.002963,10800,NY_CLOSE
220,60,0.002222,10800,NY_CLOSE
225,60,0.001667,10800,NY_CLOSE
230,60,0.001111,10800,NY_CLOSE
235,60,0.000556,10800,NY_CLOSE
240,60,0.000463,10800,NY_CLOSE
245,60,0.000463,10800,NY_CLOSE
250,60,0.000463,10800,NY_CLOSE
255,60,0.000185,10800,NY_CLOSE
260,60,9.3e-05,10800,NY_CLOSE
265,60,9.3e-05,10800,NY_CLOSE
270,60,9.3e-05,10800,NY_CLOSE
275,60,9.3e-05,10800,NY_CLOSE
280,60,9.3e-05,10800,NY_CLOSE
285,60,9.3e-05,10800,NY_CLOSE
290,60,9.3e-05,10800,NY_CLOSE
295,60,9.3e-05,10800,NY_CLOSE
300,60,9.3e-05,10800,NY_CLOSE
305,60,9.3e-05,10800,NY_CLOSE
310,60,9.3e-05,10800,NY_CLOSE
315,60,9.3e-05,10800,NY_CLOSE
320,60,9.3e-05,10800,NY_CLOSE
325,60,9.3e-05,10800,NY_CLOSE
330,60,9.3e-05,10800,NY_CLOSE
335,60,9.3e-05,10800,NY_CLOSE
340,60,0.0,10800,NY_CLOSE
345,60,0.0,10800,NY_CLOSE
350,60,0.0,10800,NY_CLOSE
355,60,0.0,10800,NY_CLOSE
360,60,0.0,10800,NY_CLOSE
365,60,0.0,10800,NY_CLOSE
370,60,0.0,10800,NY_CLOSE
375,60,0.0,10800,NY_CLOSE
380,60,0.0,10800,NY_CLOSE
385,60,0.0,10800,NY_CLOSE
390,60,0.0,10800,NY_CLOSE
395,60,0.0,10800,NY_CLOSE
400,60,0.0,10800,NY_CLOSE
405,60,0.0,10800,NY_CLOSE
410,60,0.0,10800,NY_CLOSE
415,60,0.0,10800,NY_CLOSE
420,60,0.0,10800,NY_CLOSE
425,60,0.0,10800,NY_CLOSE
430,60,0.0,10800,NY_CLOSE
435,60,0.0,10800,NY_CLOSE
440,60,0.0,10800,NY_CLOSE
445,60,0.0,10800,NY_CLOSE
450,60,0.0,10800,NY_CLOSE
455,60,0.0,10800,NY_CLOSE
460,60,0.0,10800,NY_CLOSE
465,60,0.0,10800,NY_CLOSE
470,60,0.0,10800,NY_CLOSE
475,60,0.0,10800,NY_CLOSE
480,60,0.0,10800,NY_CLOSE
485,60,0.0,10800,NY_CLOSE
490,60,0.0,10800,NY_CLOSE
495,60,0.0,10800,NY_CLOSE
500,60,0.0,10800,NY_CLOSE
505,60,0.0,10800,NY_CLOSE
510,60,0.0,10800,NY_CLOSE
515,60,0.0,10800,NY_CLOSE
520,60,0.0,10800,NY_CLOSE
525,60,0.0,10800,NY_CLOSE
530,60,0.0,10800,NY_CLOSE
535,60,0.0,10800,NY_CLOSE
540,60,0.0,10800,NY_CLOSE
545,60,0.0,10800,NY_CLOSE
550,60,0.0,10800,NY_CLOSE
555,60,0.0,10800,NY_CLOSE
560,60,0.0,10800,NY_CLOSE
565,60,0.0,10800,NY_CLOSE
570,60,0.0,10800,NY_CLOSE
575,60,0.0,10800,NY_CLOSE
580,60,0.0,10800,NY_CLOSE
585,60,0.0,10800,NY_CLOSE
590,60,0.0,10800,NY_CLOSE
595,60,0.0,10800,NY_CLOSE
600,60,0.0,10800,NY_CLOSE
605,60,0.0,10800,NY_CLOSE
610,60,0.0,10800,NY_CLOSE
615,60,0.0,10800,NY_CLOSE
620,60,0.0,10800,NY_CLOSE
625,60,0.0,10800,NY_CLOSE
630,60,0.0,10800,NY_CLOSE
635,60,0.0,10800,NY_CLOSE
640,60,0.0,10800,NY_CLOSE
645,60,0.0,10800,NY_CLOSE
650,60,0.0,10800,NY_CLOSE
655,60,0.0,10800,NY_CLOSE
660,60,0.0,10800,NY_CLOSE
665,60,0.0,10800,NY_CLOSE
670,60,0.0,10800,NY_CLOSE
675,60,0.0,10800,NY_CLOSE
680,60,0.0,10800,NY_CLOSE
685,60,0.0,10800,NY_CLOSE
690,60,0.0,10800,NY_CLOSE
695,60,0.0,10800,NY_CLOSE
700,60,0.0,10800,NY_CLOSE
705,60,0.0,10800,NY_CLOSE
710,60,0.0,10800,NY_CLOSE
715,60,0.0,10800,NY_CLOSE
720,60,0.0,10800,NY_CLOSE
725,60,0.0,10800,NY_CLOSE
730,60,0.0,10800,NY_CLOSE
735,60,0.0,10800,NY_CLOSE
740,60,0.0,10800,NY_CLOSE
745,60,0.0,10800,NY_CLOSE
750,60,0.0,10800,NY_CLOSE
755,60,0.0,10800,NY_CLOSE
760,60,0.0,10800,NY_CLOSE
765,60,0.0,10800,NY_CLOSE
770,60,0.0,10800,NY_CLOSE
775,60,0.0,10800,NY_CLOSE
780,60,0.0,10800,NY_CLOSE
785,60,0.0,10800,NY_CLOSE
790,60,0.0,10800,NY_CLOSE
795,60,0.0,10800,NY_CLOSE
800,60,0.0,10800,NY_CLOSE
805,60,0.0,10800,NY_CLOSE
810,60,0.0,10800,NY_CLOSE
815,60,0.0,10800,NY_CLOSE
820,60,0.0,10800,NY_CLOSE
825,60,0.0,10800,NY_CLOSE
830,60,0.0,10800,NY_CLOSE
835,60,0.0,10800,NY_CLOSE
840,60,0.0,10800,NY_CLOSE
845,60,0.0,10800,NY_CLOSE
850,60,0.0,10800,NY_CLOSE
855,60,0.0,10800,NY_CLOSE
860,60,0.0,10800,NY_CLOSE
865,60,0.0,10800,NY_CLOSE
870,60,0.0,10800,NY_CLOSE
875,60,0.0,10800,NY_CLOSE
880,60,0.0,10800,NY_CLOSE
885,60,0.0,10800,NY_CLOSE
890,60,0.0,10800,NY_CLOSE
895,60,0.0,10800,NY_CLOSE
900,60,0.0,10800,NY_CLOSE
905,60,0.0,10800,NY_CLOSE
910,60,0.0,10800,NY_CLOSE
915,60,0.0,10800,NY_CLOSE
920,60,0.0,10800,NY_CLOSE
925,60,0.0,10800,NY_CLOSE
930,60,0.0,10800,NY_CLOSE
935,60,0.0,10800,NY_CLOSE
940,60,0.0,10800,NY_CLOSE
945,60,0.0,10800,NY_CLOSE
950,60,0.0,10800,NY_CLOSE
955,60,0.0,10800,NY_CLOSE
960,60,0.0,10800,NY_CLOSE
965,60,0.0,10800,NY_CLOSE
970,60,0.0,10800,NY_CLOSE
975,60,0.0,10800,NY_CLOSE
980,60,0.0,10800,NY_CLOSE
985,60,0.0,10800,NY_CLOSE
990,60,0.0,10800,NY_CLOSE
995,60,0.0,10800,NY_CLOSE
1000,60,0.0,10800,NY_CLOSE
1005,60,0.0,10800,NY_CLOSE
1010,60,0.0,10800,NY_CLOSE
1015,60,0.0,10800,NY_CLOSE
1020,60,0.0,10800,NY_CLOSE
1025,60,0.0,10800,NY_CLOSE
1030,60,0.0,10800,NY_CLOSE
1035,60,0.0,10800,NY_CLOSE
1040,60,0.0,10800,NY_CLOSE
1045,60,0.0,10800,NY_CLOSE
1050,60,0.0,10800,NY_CLOSE
1055,60,0.0,10800,NY_CLOSE
1060,60,0.0,10800,NY_CLOSE
1065,60,0.0,10800,NY_CLOSE
1070,60,0.0,10800,NY_CLOSE
1075,60,0.0,10800,NY_CLOSE
1080,60,0.0,10800,NY_CLOSE
1085,60,0.0,10800,NY_CLOSE
1090,60,0.0,10800,NY_CLOSE
1095,60,0.0,10800,NY_CLOSE
1100,60,0.0,10800,NY_CLOSE
1105,60,0.0,10800,NY_CLOSE
1110,60,0.0,10800,NY_CLOSE
1115,60,0.0,10800,NY_CLOSE
1120,60,0.0,10800,NY_CLOSE
1125,60,0.0,10800,NY_CLOSE
1130,60,0.0,10800,NY_CLOSE
1135,60,0.0,10800,NY_CLOSE
1140,60,0.0,10800,NY_CLOSE
1145,60,0.0,10800,NY_CLOSE
1150,60,0.0,10800,NY_CLOSE
1155,60,0.0,10800,NY_CLOSE
1160,60,0.0,10800,NY_CLOSE
1165,60,0.0,10800,NY_CLOSE
1170,60,0.0,10800,NY_CLOSE
1175,60,0.0,10800,NY_CLOSE
1180,60,0.0,10800,NY_CLOSE
1185,60,0.0,10800,NY_CLOSE
1190,60,0.0,10800,NY_CLOSE
1195,60,0.0,10800,NY_CLOSE
1200,60,0.0,10800,NY_CLOSE
1205,60,0.0,10800,NY_CLOSE
1210,60,0.0,10800,NY_CLOSE
1215,60,0.0,10800,NY_CLOSE
1220,60,0.0,10800,NY_CLOSE
1225,60,0.0,10800,NY_CLOSE
1230,60,0.0,10800,NY_CLOSE
1235,60,0.0,10800,NY_CLOSE
1240,60,0.0,10800,NY_CLOSE
1245,60,0.0,10800,NY_CLOSE
1250,60,0.0,10800,NY_CLOSE
1255,60,0.0,10800,NY_CLOSE
1260,60,0.0,10800,NY_CLOSE
1265,60,0.0,10800,NY_CLOSE
1270,60,0.0,10800,NY_CLOSE
1275,60,0.0,10800,NY_CLOSE
1280,60,0.0,10800,NY_CLOSE
1285,60,0.0,10800,NY_CLOSE
1290,60,0.0,10800,NY_CLOSE
1295,60,0.0,10800,NY_CLOSE
1300,60,0.0,10800,NY_CLOSE
1305,60,0.0,10800,NY_CLOSE
1310,60,0.0,10800,NY_CLOSE
1315,60,0.0,10800,NY_CLOSE
1320,60,0.0,10800,NY_CLOSE
1325,60,0.0,10800,NY_CLOSE
1330,60,0.0,10800,NY_CLOSE
1335,60,0.0,10800,NY_CLOSE
1340,60,0.0,10800,NY_CLOSE
1345,60,0.0,10800,NY_CLOSE
1350,60,0.0,10800,NY_CLOSE
1355,60,0.0,10800,NY_CLOSE
1360,60,0.0,10800,NY_CLOSE
1365,60,0.0,10800,NY_CLOSE
1370,60,0.0,10800,NY_CLOSE
1375,60,0.0,10800,NY_CLOSE
1380,60,0.0,10800,NY_CLOSE
1385,60,0.0,10800,NY_CLOSE
1390,60,0.0,10800,NY_CLOSE
1395,60,0.0,10800,NY_CLOSE
1400,60,0.0,10800,NY_CLOSE
1405,60,0.0,10800,NY_CLOSE
1410,60,0.0,10800,NY_CLOSE
1415,60,0.0,10800,NY_CLOSE
1420,60,0.0,10800,NY_CLOSE
1425,60,0.0,10800,NY_CLOSE
1430,60,0.0,10800,NY_CLOSE
1435,60,0.0,10800,NY_CLOSE
1440,60,0.0,10800,NY_CLOSE
1445,60,0.0,10800,NY_CLOSE
1450,60,0.0,10800,NY_CLOSE
1455,60,0.0,10800,NY_CLOSE
1460,60,0.0,10800,NY_CLOSE
1465,60,0.0,10800,NY_CLOSE
1470,60,0.0,10800,NY_CLOSE
1475,60,0.0,10800,NY_CLOSE
1480,60,0.0,10800,NY_CLOSE
1485,60,0.0,10800,NY_CLOSE
1490,60,0.0,10800,NY_CLOSE
1495,60,0.0,10800,NY_CLOSE
1500,60,0.0,10800,NY_CLOSE
1505,60,0.0,10800,NY_CLOSE
1510,60,0.0,10800,NY_CLOSE
1515,60,0.0,10800,NY_CLOSE
1520,60,0.0,10800,NY_CLOSE
1525,60,0.0,10800,NY_CLOSE
1530,60,0.0,10800,NY_CLOSE
1535,60,0.0,10800,NY_CLOSE
1540,60,0.0,10800,NY_CLOSE
1545,60,0.0,10800,NY_CLOSE
1550,60,0.0,10800,NY_CLOSE
1555,60,0.0,10800,NY_CLOSE
1560,60,0.0,10800,NY_CLOSE
1565,60,0.0,10800,NY_CLOSE
1570,60,0.0,10800,NY_CLOSE
1575,60,0.0,10800,NY_CLOSE
1580,60,0.0,10800,NY_CLOSE
1585,60,0.0,10800,NY_CLOSE
1590,60,0.0,10800,NY_CLOSE
1595,60,0.0,10800,NY_CLOSE
1600,60,0.0,10800,NY_CLOSE
1605,60,0.0,10800,NY_CLOSE
1610,60,0.0,10800,NY_CLOSE
1615,60,0.0,10800,NY_CLOSE
1620,60,0.0,10800,NY_CLOSE
1625,60,0.0,10800,NY_CLOSE
1630,60,0.0,10800,NY_CLOSE
1635,60,0.0,10800,NY_CLOSE
